id	184A1	184B5	21MT1	21NT	21PT	600MPE	AU565	BT474	BT483	BT549	CAMA1	EFM192A	EFM192B	EFM192C	HCC1143	HCC1395	HCC1419	HCC1428	HCC1569	HCC1806	HCC1937	HCC1954	HCC202	HCC3153	HCC38	HCC70	HS578T	JIMT1	LY2	MCF10A	MCF10F	MCF12A	MCF7	MDAMB134VI	MDAMB175VII	MDAMB231	MDAMB361	MDAMB453	MX1	SKBR3	SUM1315MO2	SUM149PT	SUM225CWN	SUM229PE	SUM52PE	T47D	T47D_Kbluc	UACC812	UACC893	ZR751	ZR7530	ZR75B
Group	Normal-like	Normal-like	Basal	Basal	Basal	Luminal	Luminal	Luminal	Luminal	Claudin-low	Luminal	Luminal	Luminal	Luminal	Basal	Claudin-low	Luminal	Luminal	Basal	Basal	Basal	Basal	Luminal	Basal	Claudin-low	Basal	Claudin-low	Basal	Luminal	Normal-like	Normal-like	Normal-like	Luminal	Luminal	Luminal	Claudin-low	Luminal	Luminal	Basal	Luminal	Claudin-low	Basal	Luminal	Basal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal	Luminal
ENSG00000171867	7.97	7.84	6.94	7.16	7.13	5.02	6.76	3.74	5	6.64	0.24	4.78	6.18	5.78	6.93	7.55	2.96	2.98	7.55	7.79	8.87	7.06	3.87	5.96	8.38	4.23	7.26	6.63	5.28	6.98	5.83	7.69	3.63	2.75	5.42	6.96	3.99	3.15	5.65	5.75	7.45	6.16	7.35	8.16	6.32	5.05	4.88	4.52	2.63	3.8	3.51	4.37
ENSG00000204264	5.17	5.15	5.45	5.55	5.67	4.45	6.06	0.93	5.97	4.68	2.93	6.76	6.86	4.51	4.48	7.01	2.35	4.81	5.54	6.63	6.61	7.02	5.44	1.29	5.78	8.15	4.27	4.72	0.98	5.1	5.87	4.89	0.18	5.48	3.27	6.63	4.17	2.85	6.78	2.98	4.6	5.63	7.66	6.41	4.64	6.54	6.17	4.26	4.02	4.47	3.6	0.4
ENSG00000132967	2.69	1.57	1.76	3.5	4.11	5.14	2.59	3.73	2.05	1.87	3.86	3.99	4.03	3.46	3.71	1.94	1.89	2.3	5.72	7.63	3.27	3.16	5.38	3.03	7.76	0.33	0	1.59	3.23	4	2.86	0.96	1.9	2.1	6.7	2.2	2.85	2.22	4.68	4.06	0.31	6.76	1.35	1.56	2.86	2.3	4.18	0	0.88	4.35	6.16	2.86
ENSG00000011028	4.28	4.58	1.88	2.76	3.04	4.81	0.61	0.03	0.74	5.91	0.65	1.08	6.83	1.45	3.09	3.3	0.86	1.1	3.49	0.46	1.95	0.85	4.62	0.83	5.14	1.46	6.11	0.29	1.74	2.59	2.34	2.27	0.94	1.53	0.11	4.28	0.97	1.91	3.65	0.72	6.78	4.37	1.21	4.41	1.51	0.55	0.41	3.35	2.4	1.29	0.42	2.08
ENSG00000149573	6.27	6.4	5.18	5.83	5.24	3.42	5.61	3.18	3.15	0	0.62	4.66	4.72	4.82	3.93	0	3.59	3.64	3.86	6.34	5.15	5.45	5.01	4.95	0.38	5.24	0.15	4.99	5.07	5.95	4.02	5.86	4.41	0.27	6.39	1.18	3.5	2.74	4.61	3.87	0	3.84	4.64	4.39	4.45	5.34	4.56	4.5	4.38	2.18	4.27	2.1
ENSG00000269190	4.5	4.42	1.75	1.73	1.38	0.61	0	0.1	2.96	4.48	0.94	4.26	4.43	5.01	3.31	4.02	0.84	0.94	4.1	2.52	4.48	0.04	4.15	4	4.25	0.1	4.89	2.85	4.42	3.26	3.93	3.29	2.06	3.68	0.18	4.02	1.65	0	0	0.07	6.09	4.24	0.19	4.7	4.42	3.72	3.36	1.87	0	0.77	0.25	0.33
ENSG00000149809	3.86	3.9	3.74	4.37	3.75	3.55	6.76	7.34	5.74	2.58	3.95	5.91	5.93	4.74	3.26	1.81	5.95	4.4	3.06	3.44	4.42	3.25	7.18	3.97	2.25	5.38	2.17	1.96	7.64	1.5	1.73	1.37	7.28	5.3	5.63	3.13	5.48	6.89	3.63	5.38	4.22	5.15	3.82	3.48	4.26	8.73	7.59	7.02	7	6.94	4.53	6.2
ENSG00000188293	0.4	4.12	0.26	0	0	0	2.85	0.64	1.03	0.45	1.18	0.91	2.76	7.32	3.64	0.15	0.27	0	0.14	2.15	2.94	0.75	0.12	5.91	0	0.55	0	0	2.39	4.11	1.71	6.45	0	0	0.08	0	0.11	0	4.48	1.01	0.24	1.56	0	3.81	0.31	0	0.84	2.19	1.42	0	0	0.79
ENSG00000265992	2.4	3.47	4.74	2.91	2.64	1.47	0.42	0.77	0.6	4.19	1.16	0.52	0.53	0.72	5.97	3.48	2.04	3.11	1.14	5.23	5.45	0.88	2.63	2.65	1.19	2.42	4.46	4.66	0.4	5.77	5.73	6.06	0.62	2.13	1.87	2.7	1.52	0.99	5.13	0.3	2.62	4.44	0.54	4.41	0.41	0.46	0.63	0.48	0.78	0.51	2.11	0.82
ENSG00000215472	6.82	6.39	4.63	5.13	5.18	1.52	1.26	4.23	4.74	6.82	5.54	1.04	3.75	3.75	5.32	7.15	5.8	4.55	6	6.37	2.66	7.02	0.16	5.9	6.48	4.32	5.12	5.31	3.77	6.53	5.83	2.87	6.05	7.34	3.18	6.13	4.11	4.96	6.74	4.22	5.29	5.33	0	4.22	4.36	4.26	6.08	2.77	1.62	5.81	2.69	6.56
ENSG00000139055	2.07	1.4	0.53	2.19	1.78	5.75	0.55	3.95	3.24	0	1.4	3.24	1.66	1.66	1.44	0.04	3.8	0.12	2.13	0.61	2.02	2.83	2.91	4.7	0	6.3	0	2.22	0.23	0	0	0	1.31	1.23	6.29	0.73	5.19	1.29	5.38	1.7	0	3.22	3.07	0.3	0.19	1.8	0.99	0.58	4.06	4.1	4.91	0.66
ENSG00000143369	4.29	3.88	2.12	2.16	1.86	2.07	2.22	3	2.29	1.04	0.99	1.82	1.57	2.83	5.01	3.96	8.15	1.27	0.88	3.38	2.3	1.37	3.64	1.74	2.84	1.93	5.68	0.81	0.82	2.32	4.82	5.37	0.69	1.21	5.63	5.56	3.57	1.14	2.24	0.6	5.13	2.78	0.61	1.94	0.82	0.96	0.81	1.66	4.1	0.66	7.05	0.34
ENSG00000255072	0	5.27	0	0	0	0	2.94	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	4.15	0	4.62	0	4.21	0	0	0	0	0	2.24	3.99	0	4.34	0	0	6.17	0	0	0	0	0	6.26	0	0	0	0	0	0
ENSG00000006042	5.86	3.77	2.5	1.31	1.02	6.42	0.25	1.29	3.18	0.11	1.01	3.83	3.84	3.03	2.53	0.96	0.58	0.99	4.22	3.56	2.04	0.18	3.89	3.64	3.64	0	1.52	3.3	0.39	3.47	5.76	2.61	0.25	1.02	2.51	0.07	3.1	0.26	4.22	0	0.76	0.98	3.01	1	0.18	5.48	6.16	1.06	0	1.1	2.87	4.23
ENSG00000103202	7.38	6.35	8.08	8.02	8.23	5.9	2.17	6.25	6.99	8.07	7.1	7.75	8.59	7.65	0.44	6.49	7.73	6.74	7.6	7.52	5.79	0.77	6.39	5.15	6.57	7.94	7.39	6.71	7.98	6.78	7.22	6.98	7.7	8.17	6.19	6.32	7.1	7.61	7.22	1.24	7.35	7.78	6.53	7.48	7.18	7.23	7.43	7.78	8.59	9.11	6.07	8.43
ENSG00000118640	7.28	7.9	6.78	7.02	6.99	7.59	7.81	6.71	7.07	0.24	6.31	8.1	7.14	7.34	6.29	2.29	8.23	7.97	6.29	5.04	6.35	7.08	7.09	6.83	4.96	7.68	0.16	7.29	6.96	7.41	6.87	7.48	7.71	7.2	7.91	6.85	7.02	7.54	6.61	7.89	0.49	6.05	5.95	6.39	6.71	7.46	7.04	7.93	7.07	7.61	7.12	7.01
ENSG00000259952	0	0	3.45	0	0	0	0	0	0	0	0	0	0	0	2.02	0	0	0	0	0	0	0	0	0	0	0	0	3.65	0	0	0	0	0.56	0	4.56	0	3.4	6.91	0	0	5.79	4.99	0	6.01	0	0	0	1.41	0	0	0	0
ENSG00000186868	0.5	0.72	0.34	0.52	0.71	1.72	1.05	3.08	6.21	0.08	5.26	0.24	0.93	1.15	0.75	0.31	0.15	6.14	2.59	0.16	0.77	1.51	3.61	2.49	0.32	0.14	0.9	0.19	4.83	0.84	1.73	2.89	3.93	6.15	1.9	0.77	0.65	1.74	0.96	0.32	1.74	0.93	3.34	0.38	1.54	2.06	2.22	5.5	2.52	5.59	1.21	4.67
ENSG00000074527	4.62	4.98	4.94	5.28	5.47	7.23	5.33	0.63	0.46	3.63	0.03	5.37	5.54	3.67	3.75	3.71	4.9	0.68	0.63	2.95	5.62	5.76	4.13	3.76	2.54	5.78	5.35	4.18	1.99	2.32	5.88	2.58	1.77	1.1	6.64	3.61	3.67	5.45	1.29	3.73	4.25	2.86	5.19	5.28	5.44	4.32	3.82	1.67	5.44	3.36	5.69	0.39
ENSG00000101160	8.57	6.9	8.47	8.55	8.67	7.57	7.48	5.6	4.63	6.11	5.87	6.35	6.51	6.53	4.92	0.67	2.76	4.91	5.6	6.59	6.97	8.58	6.12	6.46	6.97	6.95	7.26	7.26	1.95	7.63	7.47	7.33	3.01	4.8	6.1	6.81	6.21	4.52	1.48	6.29	5.97	8.3	7.72	8.3	4.33	6.91	7.04	8.55	7.6	7.4	5.51	6.08
ENSG00000168461	4	2.31	5.17	5.01	5.8	3.08	5.84	2.19	3.53	3.54	0.06	3.87	4.89	7.46	4.44	6.16	3.88	1.25	4.1	4.05	5.94	5.15	4.17	3.95	5.65	4.2	5.16	4.81	6.18	3.95	4.27	5.21	3.1	1.32	1.18	4.52	4.05	0.1	1.01	5.16	8.34	5.11	3.49	4.95	0.07	3.39	2.76	4.43	1.03	5.46	1.76	2.77
ENSG00000204262	0.24	0.69	0.94	1.48	1.37	0.41	0.67	1.91	0.4	8.15	0.42	0.78	1.02	0.72	1.05	1.01	0.78	1.08	0.15	1.98	1.12	0.19	3.72	0.71	7.9	0.9	5.33	0.3	0.56	0.92	0.82	0.15	1.09	0.51	0.58	0.61	0.36	0.61	0.16	0.75	6.94	0.31	2.06	0.4	0.61	1.56	1.54	0.15	1.64	0.49	3.16	0.38
ENSG00000130203	1.44	2.82	3.98	1.81	1.48	2.22	2.33	0.08	1.17	2.98	0.55	3.09	2.83	1.69	1.09	0.71	0.39	2.38	0.82	3.1	1.48	0.44	3.1	0.37	1.07	1.66	2.19	1.33	4.31	0.19	1.8	4.77	2.71	0.44	0.53	0.45	0.19	0.37	3.92	1.74	2.1	1.12	1.32	5.68	0.71	7.85	8.51	3.35	4.27	3.45	0.77	0.18
ENSG00000073350	4.63	5.47	6.61	6.32	5.91	5.5	7.36	5.93	6.7	1.38	6.65	6.38	7.43	7.68	5.99	2.46	6.44	7.35	5.69	5.01	5.6	5.6	7.08	6.4	1.43	5.57	0.85	4.77	8.37	4.89	5.38	4.96	7.99	6.35	6.11	3.07	7.76	7.78	6.5	7.42	2.46	6.15	6.54	6.41	6.27	6.26	6.68	6.96	10.61	7.9	5.28	7.65
ENSG00000007264	0	0	1.68	1.67	2.61	0	0.34	0.71	0	0.78	0	4.13	5.85	6.12	4.02	1.18	0.81	0	3.01	3.21	0	1.35	2.98	3.18	1.29	0	0.16	0.71	5.32	0	0	0.54	3.37	0	0	0	1.72	0	4.06	0	2.1	5.79	1.26	2.09	0	0	0.8	2.18	0	0.26	0	4.65
ENSG00000265401	1.98	0.64	4.11	2.09	2.65	0	3.53	2.9	3.17	3.63	0.97	5.3	3.93	4.57	2.21	0	2.54	0	0.01	4.17	4.84	2.95	1.68	2.84	0.7	3.45	0	0	0	0	0	0	0.95	1.69	1.3	0	0	0	0	0	0	6.22	0	0	5.26	1.06	2.02	0	0	0	0	3.45
ENSG00000162482	0.21	0.3	0.29	0.4	0.31	0	5.84	0.71	2.51	0.36	2.54	0.82	3.1	4.95	0.15	0.53	6.82	3.9	1.24	0.6	0.74	0.73	2.25	0.32	0.34	1.2	1.32	0.16	0.52	0.31	0.56	1.26	0.71	3.47	0.37	0.53	1.1	6.26	0.7	4.29	0.9	1.69	1.25	1.1	0.6	2.1	1.48	4.48	0.26	5.3	0.6	4.92
ENSG00000124143	0.74	2.2	2.19	1.51	1.69	4.24	2.96	0.06	3.7	0	0.36	0.11	0.11	0.26	0	0.07	0.1	1.01	3.78	1.4	2.01	1.28	0.53	0	0.04	0.24	0.06	1.69	0.07	0	0	0	0.08	0.15	5.29	2.82	4.52	0.2	0.74	2.44	0.08	2.71	5.84	2.17	5.19	3.76	2.81	6.45	0.83	2.78	5.07	1.24
ENSG00000197180	2.15	2.22	0	0	1.53	0	2.29	0	3.02	2.5	1.39	4.68	4.03	3.69	1.05	1.47	2.16	2.86	3.09	0	2.7	2.42	2.84	3.81	1.33	2.37	1.49	0.77	5.2	0	0	3.51	1.73	0	1.87	0	3.63	5.29	4.63	6.28	3.15	0	3.8	2.66	1.87	4.87	4.53	6.25	3.79	6.08	1.41	0
ENSG00000265708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.32	0	0	5.73	0	0	0	6.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.15	0	0	0	0	0	0	0	0	6.02	0
ENSG00000164855	4.24	5.59	5.61	5.99	6.06	3.58	6.71	3.67	5.79	0	3.5	5.46	4.95	4.57	1.12	0.14	5.79	3.82	4.45	4.39	4.73	5.59	5.37	3.04	0.91	4.07	0.12	3.67	5.58	3.29	3.74	3.48	4.77	3.93	6.36	2.01	4.61	5.13	1.39	6.16	1.29	4.66	5.37	5.69	5.95	6.69	6.31	6.53	6.01	6.87	4.24	5.57
ENSG00000186603	0.77	1.78	0	0.04	0.04	0.96	5.64	0.57	1.92	1.48	0.71	0.46	5.02	2.14	4.04	2.22	0.2	0.95	3.81	2.51	3.16	0	3.01	0.41	3.79	3.7	0.76	0.3	4.71	1.39	0	3.35	3.63	1.04	2.38	0.19	0.24	0.24	3.56	6.55	0.99	5.35	0.12	5.26	0.06	0	0.58	2.25	0.25	0	0.97	0.29
ENSG00000257663	2.62	0	3.38	4.95	5.29	4.16	5.05	4.37	2.91	3.37	4.48	4.89	3.11	6.03	2.69	3.77	5.02	3.09	5.22	0	3.4	4.84	3.82	3.69	4.52	3.89	0	1.8	4.2	4.23	2.14	3.31	4.29	4.97	1.41	2.16	2.59	0	6.16	3.67	3.37	0	3.99	0	4.91	4.91	1.38	0	0	4.31	5.12	0
ENSG00000198406	6.14	4.09	2	3.47	4.27	4.78	0	6.18	5.18	4.81	5.24	2.18	3.37	1.77	5.98	5.03	5.72	5.8	4.92	6.85	6.52	4.83	4.38	4.19	5.4	5.02	5.02	6.93	2.85	5.08	5.8	0	6.41	5.67	4.97	5.56	5.63	4.37	3.37	4.45	0	5.01	2.26	2.21	6.17	3.85	2.95	2.48	0	2.63	5.97	5.03
ENSG00000105088	0	2.33	0.25	0.49	0.26	4.13	0.31	3.63	3.37	2.95	4.59	0.74	1.38	1.3	3.93	5.22	1.18	1.11	6.12	1.83	2.34	3.39	4.66	2.15	4.48	3.95	3.32	0.65	3.49	0	0	1.04	2.41	6.1	3.49	0.84	3.94	2	6.46	0	4.71	0.3	3.97	1.48	2.79	1.55	2.81	5.41	1.16	4.18	2.84	4.45
ENSG00000165905	3.46	5.7	4.94	5.3	5.18	3.85	6.84	2.81	2.21	0	2.27	4.06	5.24	4.36	2.08	0.41	1.88	1.68	6.46	4.41	2.87	3.35	4.85	3.86	0.96	3.44	0.26	2.54	3.87	4.19	0.15	2.96	2.01	2.2	1.84	0.6	1.18	2.16	3.4	6.55	0.76	3.56	3.62	3.19	2.07	6.19	6.37	3.77	5.71	4.81	1.33	3.63
ENSG00000163235	4.75	4.17	5.93	5.6	5.7	1.36	0.26	1.78	1.42	0	1.21	1.49	1.41	0.66	5.31	0.04	2.53	3.93	0.67	6.04	5	3.11	2.37	3.41	0.3	3.7	0.08	3.44	3.52	4.69	6.03	5.33	0.86	3.2	2.59	3.04	2.38	0.11	2.07	0	0.48	3.13	2.91	4.75	3.98	1.97	2.97	3.34	2.6	3.64	0.94	1.96
ENSG00000114812	5.27	2.87	2.61	3.79	3.4	5.25	6.69	4.12	2.94	0	3.67	3.84	4.53	4.61	2.57	0.44	5.28	3.39	1.31	1.26	3.01	3.05	4.79	2.93	0.03	1.46	0.2	1	3.3	0.98	2.71	0.8	2.95	4.91	5.78	2.56	3.94	5.47	3.62	6.25	0	0.96	5.11	1.84	4.62	5.32	5.29	5.55	4.67	4.06	5.78	2.25
ENSG00000185133	2.49	1.21	0.37	0.83	0.4	2.47	5.03	3.98	2.81	1.18	6.1	2.91	4.51	4.44	1.76	1.28	1.83	1.41	4.47	0.08	2.22	2.73	3.09	2.5	1.09	4.1	0.67	1.39	3.43	0.26	0.76	0.19	2.87	5.94	3.1	1.2	3.64	7.43	3.7	5.13	0.21	3.7	5.96	2.4	4.04	3.83	3.26	5.51	4.06	5.39	4.36	2.12
ENSG00000122862	0.58	0.19	3.77	4.89	4.15	0	0.2	0	0	0.39	0	0.08	0	0	0	2.8	0	0	0.12	0.3	0.45	0.08	3.61	1.04	3.26	0	6.46	1.29	0.08	1.53	6.16	0.48	0	0	0.83	6.9	0	0	1.06	0	0.49	0	0	0.12	1.24	1.46	1.63	0	0	0.14	0	0
ENSG00000142871	5.58	4.36	5.29	5.27	6.06	6.74	4.64	2.68	4.34	9.5	3.55	4.57	5.24	4.29	6.72	5.39	3.2	3.67	5.21	4.18	7.02	5.16	3.94	8.35	8.96	4.56	8.86	3.46	4.11	5.86	5.57	4.63	1.49	3.15	4.18	9.57	3.56	3.38	8.28	4.86	7.53	6.37	5.76	4.47	6.02	4.47	4.46	4.62	4.79	3.11	5.99	2.33
ENSG00000264687	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	5.1	6.57	5.37	0	0	0	0	0	5.58	0	0	0	5.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171124	1.54	2.34	4.64	4.25	4.13	3.7	3.76	0.41	1.26	0	0.08	2.02	2.44	1.39	2.6	0.61	2.59	1.19	6.27	3.89	3.63	4.84	4.19	3.89	0	3.7	0.04	2.89	0.29	1.06	3.56	1.47	0	0.24	3.17	0	2.27	2.14	4.01	3.6	0.36	4.6	6.29	3.16	4.33	0.3	0.6	0	5.7	4.44	1.8	1.84
ENSG00000117407	1.61	6.06	4.3	3.45	3.48	1.02	0.07	0.16	3.54	2.74	0.42	1.84	1.55	3.28	4.54	0.31	1	0.9	0.46	4.14	2.63	0.24	2.35	0	2.83	1.18	1.6	2.66	4.46	2.09	0.97	3.95	0.86	4.22	1.94	1.66	2.49	0.79	5.59	0	7.02	2.51	0.63	4.62	1.78	3.56	4.8	5.58	0	3.49	0.08	0.7
ENSG00000154734	3.53	0.2	2.19	1.1	1.97	0.11	0.03	1.22	2.43	6.55	1.99	0	2.14	0.42	3.3	2.72	0.66	4.8	3.47	5.05	1.56	1.18	4.87	4.12	3.69	1.53	6.2	3.51	0.01	0.93	0.19	0.63	0.08	1.21	0.6	1.74	3.15	4.11	5.02	0	1.36	4.24	3.39	1.3	0.99	0.34	0.25	0	4.46	3.39	0	2.99
ENSG00000261040	1.74	4.36	0.49	1.31	0.99	0	0.27	0	0.26	3.16	0.2	0.62	0.87	1.76	0.82	4.09	0.64	1.74	2.73	0	2.72	0	0	0.72	1.83	4.67	5.32	1.2	0.59	4.38	3.58	4.68	0.43	0.27	0.54	1.4	0	0	6.78	0	6.77	1.11	0	1.02	0.83	0	0.32	0	0.94	0	0.66	1.08
ENSG00000124466	6.06	7.89	6.05	5.37	5.6	4.51	7.81	5.94	6.07	1.68	5.25	7.02	6.13	6.88	5.82	4.08	6.53	4.05	4.21	4.35	4.95	6.15	4.43	3.72	0.46	5.83	0.83	5.85	6.83	5.12	7.95	7.85	6.99	5.15	5.4	0.69	5.97	5.77	3.43	7.76	2.01	6.05	7.15	5.17	8	6.38	5.07	7.18	5.76	6.14	5.99	5.79
ENSG00000105048	3.71	4.72	6.01	7.04	6.88	7.12	3.01	0.27	7.54	5.3	7.73	7.78	6.72	6.26	6.59	5.77	4.48	6.53	6.3	4.06	5.06	5.64	5.78	5.44	4.45	3.4	7.46	2.02	7.75	2.83	5.04	6.65	6.2	8.62	6.48	6.68	5.62	6.71	6.32	1.52	7.85	5.51	3.25	7.96	6.62	3.43	6.11	6.54	7.27	8.02	5.72	7.73
ENSG00000164684	1.88	1.57	2.36	1.16	1.34	4.6	6.62	4.2	3.44	0.15	3.21	7.85	6.09	7.11	1.88	0.3	3.62	4.52	1	1.46	4.24	3.06	5.39	3.25	0.93	1.93	3.57	4.58	3.17	1.7	0.01	1.49	2.02	4.12	4.81	2.56	4.27	5.25	1.69	5.76	3.92	3.4	4.99	3.61	4	3.64	3.98	3.03	5.76	1.85	4.1	1.71
ENSG00000160200	2.2	3.32	6.4	6.52	6.71	3.59	4.88	3.43	5.33	6.54	4.98	5.38	5.06	5.85	7.06	3.71	5.29	4.1	7.69	4.54	4.99	5.84	6.7	5.39	4.92	6.27	4.92	4.73	7.33	0.81	1.8	2.29	6.72	4.62	4.67	0.34	4.45	8.13	8.17	2.56	8.87	3.27	6.33	5.51	4.36	4.44	4.96	5.99	4.46	5.19	2.07	5.04
ENSG00000167693	6.5	5.28	2.62	2.57	3.32	5.47	0.49	0.85	3.91	5.48	2.98	4.12	2.7	0.2	4.73	3.07	0.99	0.83	5.64	4.96	4.11	5.23	3.08	2.13	4.51	3.15	3.82	3.52	2.74	5.45	0.15	6.5	2.1	1.16	2.19	4.46	2.98	0.66	1.01	0.14	5.32	5.51	4.56	5.54	3.11	4.04	3.47	2.91	0	3.47	2.24	1.19
ENSG00000091513	0.1	0.16	0.33	0.19	0.72	0	0	0.04	0.1	0.11	0.58	0.29	3.1	0.25	0.42	0.6	0.24	0.4	9.6	0.03	4	0.21	5.22	0.23	2.06	5.84	0.1	0	0	0	0.24	0	0.06	1.15	0.03	0.03	0.12	0.14	4.12	0	0.79	1.18	1.01	0.07	0.82	0.58	0.06	0	0	0.42	0.31	0
ENSG00000263626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.51	5.22	0	0	0	0	0	0	0	0	5.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.06	0	0	0	0	0	0	0	0	0	7.03
ENSG00000224659	0	0	0	1.14	0	0	4.79	0.24	0	0	0	0	2.16	0	0	0	0	0.79	0	0	0	0	5.7	0	0	0.31	5.22	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0.83	0	0	0	0	7.26	7.03	0	0	0.75	0	0
ENSG00000108691	0	0	0	0	0	1.97	0.14	0.16	1.2	3.83	0.86	0	0.68	3.23	0	1.21	0	0.18	0.94	0	0	3.56	3.33	3.79	2.05	4.03	2.77	0	0	0	0	0	0	0	0.14	7.41	0	0	7.82	0	0	1.01	0.66	0.43	0	0	1.11	0	0	0	2.41	0.18
ENSG00000166396	3.53	7.33	1.69	2.66	2.63	0.71	0	0	0	3.15	0	0	0	0	2.24	1.66	0	0	3.19	2.91	2.8	1.18	3.11	2.17	1.27	0.5	1.31	4.09	0	1.33	4.54	2.77	0	0.21	0.04	1.07	0	0	7.58	0.25	0	2.25	0	2.12	0.1	0	0.1	0	0	0	0	0
ENSG00000197766	0.8	2.48	2.9	1.89	1.86	0.42	4.97	0.36	3.59	0.07	3.44	4.38	4.88	4.42	3.69	0.3	2.24	3.31	0	1.89	0.33	1.58	1.86	1.92	1.03	2.58	0.67	0.77	4.35	0.33	0.4	0.23	2.24	4.46	3.23	0.1	1.62	3.4	3.82	3.64	5.24	2.77	3.73	5.55	2.04	3.94	3.84	4.35	4.63	7.45	1	5.59
ENSG00000047457	0	0	0	0.08	0.03	0	3.22	0.3	0	0.5	0	0.58	2.81	0	1.88	0.71	0	0	3.82	0	1.74	5.33	5.62	4.58	1.5	8.42	0	0.4	0.56	0	2.44	0	0.38	0.08	1.1	0.21	0.38	0.04	4.57	1.13	0	1.6	0	0.1	0.58	0.4	2.39	0	1.95	1.17	0.41	0.58
ENSG00000200090	0	0	0	0	0	0	0	0	0	0	5.47	0	0	0	6.69	0	0	0	0	0	0	0	0	0	6.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.25	0	0	0	0	0	0	0	0	5.15	0
ENSG00000134955	7.23	3.66	4.41	4.72	4.71	0.31	0.65	0.34	0.49	0.48	0.29	1.14	3.19	0.74	1.8	0.46	1.01	0.57	0.59	4.59	3.37	2.14	2.66	0	0.2	0.11	2.45	2.24	0.25	4.37	4.69	5.62	0.77	0.56	1.8	1.04	2.48	1.14	0.74	0.03	0.46	0.6	1.8	5.85	1.65	0.25	0.46	0.73	1.11	0.59	0.58	1.42
ENSG00000100311	1.93	0.11	3.14	2.4	2.74	2.55	4.21	3.63	6.31	1.45	5.27	5.15	4.15	5.84	6.11	0.03	5.1	5.38	0.71	2.2	3.49	3.48	6.02	6.33	1.93	3.4	0.21	1.71	4.95	0.73	3.04	0.27	4.4	5.49	3.98	2.08	4.27	4.14	3.44	5.29	0.29	3.12	5	2.36	2.51	4.77	4.54	4.36	5.88	4.59	5.03	4.28
ENSG00000176170	4.55	4.12	5.67	5.63	6	1.76	3.85	0.54	2.75	2.64	0.6	3.26	4.28	4.52	5.27	3.41	5.28	4.36	6.92	5.63	4.36	2.8	4.21	3.47	5.52	4.84	6.51	4.62	6.23	4.55	6.55	6.63	3.77	0.74	0.38	4.48	5.62	5.78	6.97	2.51	8.69	3.84	3.65	5.29	2.47	2.48	4.4	4.33	2.82	4.84	1.02	4.83
ENSG00000181617	0	0	0	0.21	0	0	0	0	0	0	0	0	0	0	0.27	0	0	0	5.93	0	0	0	2.47	0.53	0.19	0	0	0	0	0.27	0	0	0	0	0	0	0	0	11.55	0	0	0.32	0	0	0	0	0	0	0	0	0	0
ENSG00000204389	3.62	5.67	10.16	9.17	9.12	6.8	8.52	5.97	8.6	6.6	9	8.64	7.9	9.67	7.63	0.89	8.5	7.3	4.7	8.1	7.73	5.41	8.39	6.15	7.13	6.78	7.45	8.32	8.99	5.93	6.86	7.57	7.58	9.47	8.35	1.77	8.09	7.65	6.3	5.72	8.58	8.38	8.53	9.52	7.12	5.98	8.4	7.76	8.83	7.49	8.14	7.71
ENSG00000129991	0.3	0.86	1.47	1.76	1.29	2.13	0.26	0.14	3.74	0	3.4	2.8	5.04	2.02	0.3	0.38	0.32	1.53	1.32	0.85	0.93	0.38	4.45	0.38	0.08	0.52	0.96	0.36	0.59	0	1.02	1.08	0	3.69	4.83	0.36	0.45	0.19	3.31	0	1.54	0.45	0	4.54	4.38	3.79	4.76	4.13	0	6.07	0	5.51
ENSG00000266447	0	0	0	0	0	0	0	5.69	0	0	5.27	0	0	0	6.49	0	0	0	0	0	0	0	0	0	0	0	6.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23	5.23
ENSG00000169783	0.37	0	1.01	1.04	1.16	3.14	5	2.52	3.78	0.46	0.1	3.9	3.83	3.4	0.49	2.18	0.1	0.59	4.86	0.04	2.27	2.38	0.24	1.98	1.11	4.31	0.36	2.83	3.98	0	0.06	0	1.95	6.22	3.82	0	1.99	0.04	1.14	2.56	1.64	0	3.66	0.63	3.09	0.32	0.51	4.69	5.95	3.89	4.36	3.62
ENSG00000148926	4.99	6.78	3.31	3.28	3.25	0.74	3.73	1.05	2.03	7.41	1.14	2.59	4.35	0.93	4.85	2.58	0.75	2.54	4.15	4.1	5.21	4.31	3.83	3.38	3.25	1.25	7.52	4.1	2.99	4.25	5.75	4.15	0.68	2.63	0.93	4.09	1.17	0.08	3.28	1.96	4.22	4.71	3.26	4.44	3.9	4.01	5.45	0.93	3.77	2.32	1.2	0
